Date,Data collector,treatment,Plot ID,Column,Row,Species ID,region,Province Info,Mortality Status,Height(cm),Width1 (cm) (widest diameter),Width2 (cm) (perpendicular to W1 measurement),Canopy (avg),Area (m2),biomass_kg/m2,,,,Height (in,Width1 (in),Width2 (in),,,,,,,,,,,
2026-06-29,"J. Flores, T. Whitfield",mulch,E,I,3,COFI,central,,A,17.78,12.7,6.35,0.09525,0.007121962,0.002279313,,,,7,5,2.5,,,,,,,,2.5,17.78,12.7,6.35
2026-06-29,"J. Flores, T. Whitfield",mulch,E,I,4,BEEM,south,,A,30.48,4.572,3.81,0.04191,0.001378812,0.000756471,,,,12,1.8,1.5,,,,,,,,1.5,30.48,4.572,3.81
2026-06-29,"J. Flores, T. Whitfield",mulch,E,I,5,BEEM,south,,A,38.1,5.08,5.08,0.0508,0.002025802,0.001389295,,,,15,2,2,,,,,,,,2,38.1,5.08,5.08
2026-06-29,"J. Flores, T. Whitfield",mulch,E,I,6,ARCA,central,,A,137.16,104.14,134.62,1.1938,1.118749375,2.762057958,,,,54,41,53,,,,,,,,53,137.16,104.14,134.62
2026-06-29,"J. Flores, T. Whitfield",mulch,E,I,7,STPU,central,SD,A,124.46,55.88,121.92,0.889,0.620401985,1.389874159,,,,49,22,48,,,,,,,,48,124.46,55.88,121.92
2026-06-29,"J. Flores, T. Whitfield",mulch,E,I,8,STPU,central,SB,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,I,9,ATLE,central,,A,172.72,264.16,60.96,1.6256,2.074421658,6.449293957,,,,68,104,24,,,,,,,,24,172.72,264.16,60.96
2026-06-29,"J. Flores, T. Whitfield",mulch,E,J,1,LECO,central,,A,91.44,137.16,106.68,1.2192,1.166862182,1.920561803,,,,36,54,42,,,,,,,,42,91.44,137.16,106.68
2026-06-29,"J. Flores, T. Whitfield",mulch,E,J,2,LECO,central,,A,121.92,129.54,48.26,0.889,0.620401985,1.36150938,,,,48,51,19,,,,,,,,19,121.92,129.54,48.26
2026-06-29,"J. Flores, T. Whitfield",mulch,E,J,3,ENCA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,J,4,N/A,,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,J,5,BEEM,south,,A,29.21,3.81,3.81,0.0381,0.001139514,0.000599134,,,,11.5,1.5,1.5,,,,,,,,1.5,29.21,3.81,3.81
2026-06-29,"J. Flores, T. Whitfield",mulch,E,J,6,AGSH,central,,A,38.1,31.75,38.1,0.34925,0.095750817,0.06566591,,,,15,12.5,15,,,,,,,,15,38.1,31.75,38.1
2026-06-29,"J. Flores, T. Whitfield",mulch,E,J,7,STPU,central,IRV,A,104.14,114.3,50.8,0.8255,0.534938446,1.002752816,,,,41,45,20,,,,,,,,20,104.14,114.3,50.8
2026-06-29,"J. Flores, T. Whitfield",mulch,E,J,8,SPAM,south,,A,50.8,66.04,35.56,0.508,0.20258024,0.185239371,,,,20,26,14,,,,,,,,14,50.8,66.04,35.56
2026-06-29,"J. Flores, T. Whitfield",mulch,E,J,9,BAPI,central,,A,152.4,254,200.66,2.2733,4.056795919,11.12860256,,,,60,100,79,,,,,,,,79,152.4,254,200.66
2026-06-29,"J. Flores, T. Whitfield",mulch,E,K,1,SAME,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,K,2,ENCA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,K,3,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,K,4,LYCA,south,,A,54.61,106.68,60.96,0.8382,0.551524703,0.542137753,,,,21.5,42,24,,,,,,,,24,54.61,106.68,60.96
2026-06-29,"J. Flores, T. Whitfield",mulch,E,K,5,BRCA,central,,A,48.26,63.5,35.56,0.4953,0.192577841,0.167288519,,,,19,25,14,,,,,,,,14,48.26,63.5,35.56
2026-06-29,"J. Flores, T. Whitfield",mulch,E,K,6,HEWH,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,K,7,LYCA,south,,A,50.8,66.04,66.04,0.6604,0.342360606,0.313054538,,,,20,26,26,,,,,,,,26,50.8,66.04,66.04
2026-06-29,"J. Flores, T. Whitfield",mulch,E,K,8,SPAM,south,,A,104.14,119.38,66.04,0.9271,0.674718812,1.264773907,,,,41,47,26,,,,,,,,26,104.14,119.38,66.04
2026-06-29,"J. Flores, T. Whitfield",mulch,E,K,9,LYCA,south,,A,60.96,106.68,121.92,1.143,1.025562465,1.125329182,,,,24,42,48,,,,,,,,48,60.96,106.68,121.92
2026-06-29,"J. Flores, T. Whitfield",mulch,E,L,1,SAAP,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,L,2,BAPI,central,,A,187.96,294.64,236.22,2.6543,5.530567165,18.71145728,,,,74,116,93,,,,,,,,93,187.96,294.64,236.22
2026-06-29,"J. Flores, T. Whitfield",mulch,E,L,3,AGSH,south,,A,35.56,31.75,33.02,0.32385,0.082329876,0.052697707,,,,14,12.5,13,,,,,,,,13,35.56,31.75,33.02
2026-06-29,"J. Flores, T. Whitfield",mulch,E,L,4,LYCA,south,,A,58.42,121.92,58.42,0.9017,0.638254369,0.671162764,,,,23,48,23,,,,,,,,23,58.42,121.92,58.42
2026-06-29,"J. Flores, T. Whitfield",mulch,E,L,5,SODO,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,L,6,BAPI,central,,A,223.52,299.72,284.48,2.921,6.697809185,26.94769756,,,,88,118,112,,,,,,,,112,223.52,299.72,284.48
2026-06-29,"J. Flores, T. Whitfield",mulch,E,L,7,PEAR,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,L,8,BOBA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,L,9,EUMI,,,A,43.18,34.29,5.08,0.19685,0.030418689,0.023642622,,,,17,13.5,2,,,,,,,,2,43.18,34.29,5.08
2026-06-29,"J. Flores, T. Whitfield",mulch,E,M,1,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,M,2,HEWH,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,M,3,ISME,central,,A,121.92,274.32,182.88,2.286,4.10224986,9.002633453,,,,48,108,72,,,,,,,,72,121.92,274.32,182.88
2026-06-29,"J. Flores, T. Whitfield",mulch,E,M,4,EUMI,,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,M,5,BOBA,central,,A,109.22,74.93,66.04,0.70485,0.389998615,0.766721677,,,,43,29.5,26,,,,,,,,26,109.22,74.93,66.04
2026-06-29,"J. Flores, T. Whitfield",mulch,E,M,6,STPU,central,,A,66.04,60.96,48.26,0.5461,0.23410679,0.278287423,,,,26,24,19,,,,,,,,19,66.04,60.96,48.26
2026-06-29,"J. Flores, T. Whitfield",mulch,E,M,7,STPU,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,M,8,ARCA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,M,9,BRCA,central,,A,83.82,78.74,38.1,0.5842,0.267912367,0.404215463,,,,33,31,15,,,,,,,,15,83.82,78.74,38.1
2026-06-29,"J. Flores, T. Whitfield",mulch,E,N,1,ACGL,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,N,2,ACGL,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,N,3,ISME,central,,A,119.38,210.82,177.8,1.9431,2.963875524,6.368894281,,,,47,83,70,,,,,,,,70,119.38,210.82,177.8
2026-06-29,"J. Flores, T. Whitfield",mulch,E,N,4,AMFR,south,,A,109.22,137.16,106.68,1.2192,1.166862182,2.294004376,,,,43,54,42,,,,,,,,42,109.22,137.16,106.68
2026-06-29,"J. Flores, T. Whitfield",mulch,E,N,5,STPU,central,,A,78.74,71.12,35.56,0.5334,0.223344715,0.316550931,,,,31,28,14,,,,,,,,14,78.74,71.12,35.56
2026-06-29,"J. Flores, T. Whitfield",mulch,E,N,6,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,N,7,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,N,8,LECO,central,,A,182.88,177.8,246.38,2.1209,3.531100196,11.62381687,,,,72,70,97,,,,,,,,97,182.88,177.8,246.38
2026-06-29,"J. Flores, T. Whitfield",mulch,E,N,9,LECO,central,,A,121.92,96.52,119.38,1.0795,0.914776396,2.007531688,,,,48,38,47,,,,,,,,47,121.92,96.52,119.38
2026-06-29,"J. Flores, T. Whitfield",mulch,E,O,1,BRCA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,O,2,ARCA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,O,3,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,O,4,ERFA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,O,5,ERFA,central,,A,106.68,78.74,149.86,1.143,1.025562465,1.969326068,,,,42,31,59,,,,,,,,59,106.68,78.74,149.86
2026-06-29,"J. Flores, T. Whitfield",mulch,E,O,6,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,O,7,ENCA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,O,8,ENCA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,O,9,SODO,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,P,1,STPU,central,IRV,A,109.22,137.16,93.98,1.1557,1.048479355,2.061268472,,,,43,54,37,,,,,,,,37,109.22,137.16,93.98
2026-06-29,"J. Flores, T. Whitfield",mulch,E,P,2,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,P,3,STPU,central,,A,101.6,86.36,53.34,0.6985,0.383003266,0.700436373,,,,40,34,21,,,,,,,,21,101.6,86.36,53.34
2026-06-29,"J. Flores, T. Whitfield",mulch,E,P,4,BEEM,south,,A,43.18,3.81,3.81,0.0381,0.001139514,0.000885676,,,,17,1.5,1.5,,,,,,,,1.5,43.18,3.81,3.81
2026-06-29,"J. Flores, T. Whitfield",mulch,E,P,5,BEEM,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,P,6,COFI,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,P,7,HEWH,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,P,8,BRCA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,P,9,SAAP,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,Q,1,STPU,central,SB,A,109.22,88.9,66.04,0.7747,0.471125671,0.926214223,,,,43,35,26,,,,,,,,26,109.22,88.9,66.04
2026-06-29,"J. Flores, T. Whitfield",mulch,E,Q,2,STPU,central,SD,A,109.22,142.24,91.44,1.1684,1.07164947,2.106819991,,,,43,56,36,,,,,,,,36,109.22,142.24,91.44
2026-06-29,"J. Flores, T. Whitfield",mulch,E,Q,3,AGSH,south,,A,27.94,35.56,31.75,0.33655,0.088913733,0.044716495,,,,11,14,12.5,,,,,,,,12.5,27.94,35.56,31.75
2026-06-29,"J. Flores, T. Whitfield",mulch,E,Q,4,LYCA,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,Q,5,N/A,,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,Q,6,COFI,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,Q,7,AGSH,south,,A,27.94,33.02,27.94,0.3048,0.072928886,0.036677396,,,,11,13,11,,,,,,,,11,27.94,33.02,27.94
2026-06-29,"J. Flores, T. Whitfield",mulch,E,Q,8,LYCA,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,Q,9,SAME,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,R,1,LEGI,central,,A,36.83,139.7,66.04,1.0287,0.830705597,0.550707968,,,,14.5,55,26,,,,,,,,26,36.83,139.7,66.04
2026-06-29,"J. Flores, T. Whitfield",mulch,E,R,2,ISME,central,,A,83.82,172.72,68.58,1.2065,1.142679166,1.724028619,,,,33,68,27,,,,,,,,27,83.82,172.72,68.58
2026-06-29,"J. Flores, T. Whitfield",mulch,E,R,3,ARCA,central,,A,93.98,43.18,17.78,0.3048,0.072928886,0.123369421,,,,37,17,7,,,,,,,,7,93.98,43.18,17.78
2026-06-29,"J. Flores, T. Whitfield",mulch,E,R,4,ATLE,central,,A,243.84,482.6,393.7,4.3815,15.07007067,66.14434856,,,,96,190,155,,,,,,,,155,243.84,482.6,393.7
2026-06-29,"J. Flores, T. Whitfield",mulch,E,R,5,GRCA,central,,A,101.6,142.24,96.52,1.1938,1.118749375,2.045968858,,,,40,56,38,,,,,,,,38,101.6,142.24,96.52
2026-06-29,"J. Flores, T. Whitfield",mulch,E,R,6,GRCA,central,,A,111.76,142.24,111.76,1.27,1.2661265,2.547041358,,,,44,56,44,,,,,,,,44,111.76,142.24,111.76
2026-06-29,"J. Flores, T. Whitfield",mulch,E,R,7,RHIN,central,,A,76.2,104.14,78.74,0.9144,0.656359978,0.900263345,,,,30,41,31,,,,,,,,31,76.2,104.14,78.74
2026-06-29,"J. Flores, T. Whitfield",mulch,E,R,8,ISME,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,R,9,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,S,1,BAPI,central,,A,172.72,213.36,175.26,1.9431,2.963875524,9.214570449,,,,68,84,69,,,,,,,,69,172.72,213.36,175.26
2026-06-29,"J. Flores, T. Whitfield",mulch,E,S,2,BOBA,central,,A,137.16,220.98,93.98,1.5748,1.946796106,4.806405971,,,,54,87,37,,,,,,,,37,137.16,220.98,93.98
2026-06-29,"J. Flores, T. Whitfield",mulch,E,S,3,STPU,central,,A,72.39,114.3,17.78,0.6604,0.342360606,0.446102716,,,,28.5,45,7,,,,,,,,7,72.39,114.3,17.78
2026-06-29,"J. Flores, T. Whitfield",mulch,E,S,4,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,S,5,SPAM,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,S,6,SPAM,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,S,7,RHIN,central,,A,76.2,129.54,121.92,1.2573,1.240930583,1.702060387,,,,30,51,48,,,,,,,,48,76.2,129.54,121.92
2026-06-29,"J. Flores, T. Whitfield",mulch,E,S,8,RHIN,central,,A,93.98,93.98,60.96,0.7747,0.471125671,0.796975029,,,,37,37,24,,,,,,,,24,93.98,93.98,60.96
2026-06-29,"J. Flores, T. Whitfield",mulch,E,S,9,BAPI,central,,A,127,195.58,109.22,1.524,1.82322216,4.167885858,,,,50,77,43,,,,,,,,43,127,195.58,109.22
2026-06-29,"J. Flores, S. Cusser",tarp,F,A,1,BAPI,central,,A,114.3,284.48,218.44,2.5146,4.963722331,10.21236232,,,,45,112,86,,,,,,,,86,114.3,284.48,218.44
2026-06-29,"J. Flores, S. Cusser",tarp,F,A,2,LYCA,south,,A,45.72,66.04,55.88,0.6096,0.291715546,0.240070225,,,,18,26,22,,,,,,,,22,45.72,66.04,55.88
2026-06-29,"J. Flores, S. Cusser",tarp,F,A,3,GRCA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,A,4,STPU,central,SD,A,78.74,63.5,40.64,0.5207,0.212835865,0.301656528,,,,31,25,16,,,,,,,,16,78.74,63.5,40.64
2026-06-29,"J. Flores, S. Cusser",tarp,F,A,5,STPU,central,IRV,A,83.82,48.26,33.02,0.4064,0.129651354,0.195612776,,,,33,19,13,,,,,,,,13,83.82,48.26,33.02
2026-06-29,"J. Flores, S. Cusser",tarp,F,A,6,ARCA,central,,A,87.63,142.24,147.32,1.4478,1.645457999,2.595446721,,,,34.5,56,58,,,,,,,,58,87.63,142.24,147.32
2026-06-29,"J. Flores, S. Cusser",tarp,F,A,7,EMPTY,,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,A,8,LYCA,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,A,9,BAPI,central,,A,147.32,114.3,86.36,1.0033,0.790189549,2.095393038,,,,58,45,34,,,,,,,,34,147.32,114.3,86.36
2026-06-29,"J. Flores, S. Cusser",tarp,F,B,1,PEAR,south,,A,50.8,53.34,35.56,0.4445,0.155100496,0.141823894,,,,20,21,14,,,,,,,,14,50.8,53.34,35.56
2026-06-29,"J. Flores, S. Cusser",tarp,F,B,2,PEAR,south,,A,106.68,152.4,163.83,1.58115,1.962527728,3.768524245,,,,42,60,64.5,,,,,,,,64.5,106.68,152.4,163.83
2026-06-29,"J. Flores, S. Cusser",tarp,F,B,3,GRCA,central,,A,91.44,130.81,78.74,1.04775,0.861757349,1.418383656,,,,36,51.5,31,,,,,,,,31,91.44,130.81,78.74
2026-06-29,"J. Flores, S. Cusser",tarp,F,B,4,STPU,central,SB,A,86.36,106.68,35.56,0.7112,0.39705727,0.617217586,,,,34,42,14,,,,,,,,14,86.36,106.68,35.56
2026-06-29,"J. Flores, S. Cusser",tarp,F,B,5,EMPTY,,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,B,6,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,B,7,BRCA,central,,A,30.48,30.48,13.97,0.22225,0.038775124,0.021273584,,,,12,12,5.5,,,,,,,,5.5,30.48,30.48,13.97
2026-06-29,"J. Flores, S. Cusser",tarp,F,B,8,SAAP,central,,A,154.94,167.64,137.16,1.524,1.82322216,5.084820746,,,,61,66,54,,,,,,,,54,154.94,167.64,137.16
2026-06-29,"J. Flores, S. Cusser",tarp,F,B,9,ISME,central,,A,143.51,187.96,142.24,1.651,2.139753785,5.527369182,,,,56.5,74,56,,,,,,,,56,143.51,187.96,142.24
2026-06-29,"J. Flores, S. Cusser",tarp,F,C,1,SPAM,central,,A,86.36,91.44,45.72,0.6858,0.369202487,0.573917883,,,,34,36,18,,,,,,,,18,86.36,91.44,45.72
2026-06-29,"J. Flores, S. Cusser",tarp,F,C,2,SPAM,south,,A,106.68,101.6,99.06,1.0033,0.790189549,1.517353579,,,,42,40,39,,,,,,,,39,106.68,101.6,99.06
2026-06-29,"J. Flores, S. Cusser",tarp,F,C,3,BOBA,south,,A,116.84,157.48,121.92,1.397,1.532013065,3.222007317,,,,46,62,48,,,,,,,,48,116.84,157.48,121.92
2026-06-29,"J. Flores, S. Cusser",tarp,F,C,4,ENCA,central,,A,69.85,190.5,147.32,1.6891,2.239651166,2.815913411,,,,27.5,75,58,,,,,,,,58,69.85,190.5,147.32
2026-06-29,"J. Flores, S. Cusser",tarp,F,C,5,ENCA,central,,A,55.88,86.36,91.44,0.889,0.620401985,0.624025133,,,,22,34,36,,,,,,,,36,55.88,86.36,91.44
2026-06-29,"J. Flores, S. Cusser",tarp,F,C,6,COFI,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,C,7,COFI,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,C,8,SAAP,central,,A,208.28,154.94,144.78,1.4986,1.762954539,6.609387083,,,,82,61,57,,,,,,,,57,208.28,154.94,144.78
2026-06-29,"J. Flores, S. Cusser",tarp,F,C,9,ISME,central,,A,134.62,223.52,193.04,2.0828,3.405373834,8.251765661,,,,53,88,76,,,,,,,,76,134.62,223.52,193.04
2026-06-29,"J. Flores, S. Cusser",tarp,F,D,1,EUMI,,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,D,2,HEWH,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,D,3,ARCA,central,,A,96.52,99.06,96.52,0.9779,0.750686402,1.304212527,,,,38,39,38,,,,,,,,38,96.52,99.06,96.52
2026-06-29,"J. Flores, S. Cusser",tarp,F,D,4,BAPI,central,,A,121.92,132.08,127,1.2954,1.317278011,2.890845631,,,,48,52,50,,,,,,,,50,121.92,132.08,127
2026-06-29,"J. Flores, S. Cusser",tarp,F,D,5,LYCA,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,D,6,HEWH,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,D,7,ATLE,,,A,39.37,44.45,38.1,0.41275,0.133734612,0.09477237,,,,15.5,17.5,15,,,,,,,,15,39.37,44.45,38.1
2026-06-29,"J. Flores, S. Cusser",tarp,F,D,8,SAME,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,D,9,ACGL,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,E,1,ISME,central,,A,129.54,175.26,106.68,1.4097,1.559994461,3.637470284,,,,51,69,42,,,,,,,,42,129.54,175.26,106.68
2026-06-29,"J. Flores, S. Cusser",tarp,F,E,2,ISME,central,,A,160.02,213.36,215.9,2.1463,3.616183897,10.41591145,,,,63,84,85,,,,,,,,85,160.02,213.36,215.9
2026-06-29,"J. Flores, S. Cusser",tarp,F,E,3,AGSH,south,,A,36.83,33.02,30.48,0.3175,0.079132906,0.052460369,,,,14.5,13,12,,,,,,,,12,36.83,33.02,30.48
2026-06-29,"J. Flores, S. Cusser",tarp,F,E,4,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,E,5,BEEM,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,E,6,BEEM,south,,A,16.51,22.86,6.35,0.14605,0.016744523,0.004976137,,,,6.5,9,2.5,,,,,,,,2.5,16.51,22.86,6.35
2026-06-29,"J. Flores, S. Cusser",tarp,F,E,7,ATLE,central,,A,104.14,142.24,134.62,1.3843,1.504284895,2.819812121,,,,41,56,53,,,,,,,,53,104.14,142.24,134.62
2026-06-29,"J. Flores, S. Cusser",tarp,F,E,8,ACGL,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,E,9,SPAM,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,F,1,LECO,central,,A,114.3,147.32,144.78,1.4605,1.674452296,3.445018154,,,,45,58,57,,,,,,,,57,114.3,147.32,144.78
2026-06-29,"J. Flores, S. Cusser",tarp,F,F,2,ARCA,central,,A,104.14,127,144.78,1.3589,1.44958823,2.717282129,,,,41,50,57,,,,,,,,57,104.14,127,144.78
2026-06-29,"J. Flores, S. Cusser",tarp,F,F,3,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,F,4,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,F,5,AMFR,south,,A,58.42,73.66,41.91,0.57785,0.262119839,0.275634738,,,,23,29,16.5,,,,,,,,16.5,58.42,73.66,41.91
2026-06-29,"J. Flores, S. Cusser",tarp,F,F,6,SODO,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,F,7,AGSH,south,,A,30.48,27.94,27.94,0.2794,0.061280523,0.033620946,,,,12,11,11,,,,,,,,11,30.48,27.94,27.94
2026-06-29,"J. Flores, S. Cusser",tarp,F,F,8,LYCA,south,,A,45.72,111.76,91.44,1.016,0.81032096,0.666861737,,,,18,44,36,,,,,,,,36,45.72,111.76,91.44
2026-06-29,"J. Flores, S. Cusser",tarp,F,F,9,SPAM,south,,A,74.93,121.92,91.44,1.0668,0.893378858,1.204935801,,,,29.5,48,36,,,,,,,,36,74.93,121.92,91.44
2026-06-29,"J. Flores, S. Cusser",tarp,F,G,1,LECO,central,,A,63.5,86.36,101.6,0.9398,0.693330871,0.792477186,,,,25,34,40,,,,,,,,40,63.5,86.36,101.6
2026-06-29,"J. Flores, S. Cusser",tarp,F,G,2,LECO,central,,A,157.48,139.7,132.08,1.3589,1.44958823,4.10906078,,,,62,55,52,,,,,,,,52,157.48,139.7,132.08
2026-06-29,"J. Flores, S. Cusser",tarp,F,G,3,BOBA,central,,A,113.03,73.66,91.44,0.8255,0.534938446,1.088353666,,,,44.5,29,36,,,,,,,,36,113.03,73.66,91.44
